id	isbn	name	author	publishing	publisheddate	price	pages	allnum
6433	9787309056440	中国文学批评史新编上下 第二版  复旦博学.文学	王运熙	复旦大学	2007	88	100	2
6434	9787309056174	历代文话 全十册 	王水照	复旦大学	2007	800	100	2
6435	9787309056150	修辞学发凡	陈望道	复旦大学	2008	32	100	2
6436	9787309056044	中国行政区划通史：中华民国卷	周振鹤	复旦大学	2007	98	100	2
6437	9787309056037	中国行政区划通史：清代卷	周振鹤	复旦大学	2013	115	100	2
6438	9787309056013	中国行政区划通史：元代卷	周振鹤	复旦大学	2009	50	100	2
6439	9787309056006	中国行政区划通史：辽金卷	周振鹤	复旦大学	2012	125	100	2
6440	9787309055993	中国行政区划通史：宋西夏卷	李昌宪	复旦大学	2007	98	100	2
6441	9787309055986	中国行政区划通史：唐代卷	周振鹤	复旦大学	2012	200	100	2
6442	9787309058918	世界文学史纲 第三版 国家重点学科比较文学与世界文学研究系	蔡承勇	复旦大学	2008	39	100	2
6443	9787309058857	艾滋病防治学	康来仪	复旦大学	2008	76	100	2
6444	9787309058802	周易精读汉语言文学原典精读系列 	王振复	复旦大学	2008	35	100	2
6445	9787309058499	中国现代文学史简编增订版 	唐弢	复旦大学	2013	39	100	2
6446	9787309058406	大众文化理论修订版 	陆扬	复旦大学	2008	15	100	2
6447	9787309058383	汉语与中国文化修订版 	申小龙	复旦大学	2008	28	100	2
6448	9787309058260	文字.传奇:法国现代经典作家与作品	袁筱一	复旦大学	2008	18	100	2
6449	9787309058147	千家诗全解	李梦生	复旦大学	2007	20	100	2
6450	9787309058017	李白精讲	王运熙	复旦大学	2008	15	100	2
6451	9787309058000	传播政治经济学 英文读本  上下册 	曹晋	复旦大学	2007	98	100	2
6452	9787309057881	帝国的终结：中国古代政治制度批判	易中天	复旦大学	2007	28	100	2
6453	9787309057874	系统生物学的理论-方法和应用	[德]柯利普	复旦大学	2007	56	100	2
6454	9787309057867	当代中国哲学	郭建宁	复旦大学	2008	20	100	2
6455	9787309057621	朱子一百句	朱杰人	复旦大学	2007	15	100	2
6456	9787309060492	政治学概论 第二版 复旦卓越.政治学系列 	孙关宏	复旦大学	2008	32	100	2
6457	9787309060430	临床耳鼻咽喉头颈肿瘤学	周梁	复旦大学	2008	98	100	2
6458	9787309060331	100个战争悬案	[美].里克.拜尔	复旦大学	2008	22	100	2
6459	9787309060324	100个历史谜案	[美].里克.拜尔	复旦大学	2008	22	100	2
6460	9787309060300	古龙一百句	孔庆东	复旦大学	2008	15	100	2
6461	9787309060218	四库提要精读	陈尙君	复旦大学	2008	45	100	2
6462	9787309060201	小批判集	郜元宝	复旦大学	2008	25	100	2
6463	9787309060089	书林札记 博雅文丛 	冯金牛	复旦大学	2008	25	100	2
6464	9787309059823	高观点下的初等数学 全三卷   西方数学文化理念传播译丛 	[德]克莱因	复旦大学	2008	68	100	2
6465	9787309059700	体部磁共振成像	周康容	复旦大学	2012	580	100	2
6466	9787309059656	小说:洞达人性的智慧	邵毅平	复旦大学	2008	20	100	2
6467	9787309059588	宋子文与他的时代	吴景平	复旦大学	2008	88	100	2
6468	9787309059564	宋子文驻美时期电报选1940-1943 复旦-胡佛近代中国人物与	吴景平	复旦大学	2008	55	100	2
6469	9787309059519	普通语言学导论 西方语言学经典教材 	[英].R.H.罗宾斯	复旦大学	2008	36	100	2
6470	9787309059441	宋子文与战时中国1937-1945 复旦-胡佛近代中国人物与档案	吴景平	复旦大学	2008	35	100	2
6471	9787309059281	走出中世纪二集	朱维铮	复旦大学	2008	28	100	2
6472	9787309059175	家训一百句	韩昇	复旦大学	2008	15	100	2
6473	9787309059168	新编现代汉语第二版 复旦博学.语言学系列 普通高等教育十五	张斌	复旦大学	2008	48	100	2
6474	9787309061833	语法化学说 第二版 	[美]鲍尔	复旦大学	2008	28.5	100	2
6475	9787309061826	对联修辞艺术 中国文化丛书 	赵奎生	复旦大学	2008	28	100	2
6476	9787309061819	书林清话	叶德辉	复旦大学	2008	36	100	2
6477	9787309061741	现代骨科学	陈峥嵘	复旦大学	2010	180	100	2
6478	9787309061727	陈敬容诗文集	陈敬容	复旦大学	2008	75	100	2
6479	9787309061567	唐诗精读	王运熙	复旦大学	2008	20	100	2
6480	9787309061499	当代形而上学导论第二版 	[美]迈克尔.路克斯	复旦大学	2008	35	100	2
6481	9787309061482	当代知识论哈佛教学用书哲学译丛 	[美]约翰.波洛克	复旦大学	2008	35	100	2
6482	9787309061307	皮肤激光医学与美容	卢忠	复旦大学	2008	23	100	2
6483	9787309061215	幸福心理学	肖永春	复旦大学	2008	20	100	2
6484	9787309060928	英汉双解美国习语词典第4版 	[美].马凯	复旦大学	2008	60	100	2
6485	9787309060805	<<圣经>>的文化解读	陆扬	复旦大学	2008	25	100	2
6486	9787309060676	文学经典与当代人生	王晓明	复旦大学	2008	20	100	2
6487	9787309060560	现代广告学第七版  博学.广告学系列 	何修猛	复旦大学	2008	36	100	2
6488	9787309060515	我们的国家：文学与情感	骆玉明	复旦大学	2010	25	100	2
6489	9787309063226	经典摄影艺术鉴赏	沈遥	复旦大学	2008	58	100	2
6490	9787309063202	唐诗美学精读 汉语言文学原典精读系列 	李浩	复旦大学	2014	34	100	2
6491	9787309063141	认知语言学导论第二版 	 德)弗里德里希	复旦大学	2009	32	100	2
6492	9787309062861	演化与博弈论 西方经济社会思想名著译丛 	[英]约翰.梅纳德	复旦大学	2008	35	100	2
6493	9787309062823	古典木器精气神	赵祖武	复旦大学	2008	35	100	2
6494	9787309062786	中国科技的基石：叶企孙和科学大师们第二版 	虞昊	复旦大学	2008	36	100	2
6495	9787309062663	伦理学与人生	王海明	复旦大学	2008	34	100	2
6496	9787309062601	中国儒学之精神	郭齐勇	复旦大学	2009	33	100	2
6497	9787309062519	小肠疾病的外科治疗	韩少良	复旦大学	2008	108	100	2
6498	9787309062304	外国文学作品选第二版 	郑克鲁	复旦大学	2011	65	100	2
6499	9787309062274	穿越唐诗宋词	李元洛	复旦大学	2011	22	100	2
6500	9787309062083	人人皆可成为国王：梁衡散文精读著名中学师生推荐书系 	梁衡	复旦大学	2011	20	100	2
6501	9787309062045	寻找灵魂的栖息地：朱自清散文精读著名中学师生推荐书系 	朱自清	复旦大学	2008	16	100	2
6502	9787309061918	我来过，我爱过：余光中散文精读著名中学师生推荐书系 	余光中	复旦大学	2011	20	100	2
6503	9787309061895	伦理学导论 复旦博学.哲学系列 	王海明	复旦大学	2009	29	100	2
6504	9787309061888	20世纪中国新诗史	张新	复旦大学	2009	32	100	2
6505	9787309061871	自由的伦理 西方经济社会思想名著译丛 	【美】穆瑞.罗斯巴德	复旦大学	2008	45	100	2
6506	9787309064117	管理的智慧-《周易》管理正义	虞祖尧	复旦大学	2009	48	100	2
6507	9787309064094	营养与食品安全宝典	郭红卫	复旦大学	2009	26	100	2
6508	9787309064063	女人美丽从营养开始健康cool新女性系列丛书 	厉曙光	复旦大学	2009	20	100	2
6509	9787309063950	吴江沈氏文学世家研究	郝丽霞	复旦大学	2009	30	100	2
6510	9787309063943	社会语言学引论 第五版  西方语言学经典教材 	[加].罗纳德.沃德华	复旦大学	2009	36	100	2
6511	9787309063868	临床护理教程第二版  复旦卓越.医学职业教育教材 	钱晓路	复旦大学	2009	52	100	2
6512	9787309063806	员工关系管理第二版 复旦博学.21世纪人力资源管理丛书 	程延园	复旦大学	2008	39	100	2
6513	9787309063714	宋词三百首全解 第二版 	蔡义江	复旦大学	2009	35	100	2
6514	9787309063660	潜规则：中国历史中的真实游戏	吴思	复旦大学	2011	35	100	2
6515	9787309063585	唐宋词传播方式研究	钱锡生	复旦大学	2009	22	100	2
6516	9787309063288	传播概念Pornography中英双语 	 美)林茨	复旦大学	2009	25	100	2
6517	9787309063271	传播概念Information中英双语 	 美)里奇	复旦大学	2009	25	100	2
6518	9787309063264	传播概念Agenda-Setting中英双语 	 美)迪林	复旦大学	2009	25	100	2
6519	9787309063257	传播概念PublicOpinion中英双语 	 美)普赖斯	复旦大学	2009	25	100	2
6520	9787309065299	文艺心理学	朱光潜	复旦大学	2011	35	100	2
6521	9787309065183	领袖形象的政治艺术	秦德君	复旦大学	2009	38	100	2
6522	9787309065091	全球化时代的国际关系第二版 	俞正梁	复旦大学	2014	33	100	2
6523	9787309064865	应用语言学纲要第二版 	齐沪扬	复旦大学	2009	32	100	2
6524	9787309064834	权力玩家：中国历史上的大阴谋	骆玉明	复旦大学	2009	22	100	2
6525	9787309064742	投资项目管理	祝波	复旦大学	2009	35	100	2
6526	9787309064728	爱我乳房：乳腺疾病的预防 健康cool新女性系列丛书 	张明	复旦大学	2009	20	100	2
6527	9787309064636	元曲三百首全解第二版 	史良昭	复旦大学	2009	32	100	2
6528	9787309064605	数学哲学:对数学的思考西方数学文化理念传播译丛	 美)斯图尔特	复旦大学	2009	26	100	2
6529	9787309064544	密尔《论自由》精读 史学原典精读系列 	李宏图	复旦大学	2009	28	100	2
6530	9787309064506	生物医学测量与仪器第二版  博学.生物医学工程 	王保华	复旦大学	2009	56	100	2
6531	9787309064490	丝绸之路研究入门研究生.学术入门手册 	芮传明	复旦大学	2009	18	100	2
6532	9787309064445	老舍之死口述实录	傅光明等	复旦大学	2009	38	100	2
6533	9787309064384	中国戏剧史研究入门研究生.学术入门手册 	康保成	复旦大学	2009	22	100	2
6534	9787309064216	高中英语选词填空与完形填空各100篇	魏孟勋	复旦大学	2009	16	100	2
6535	9787309064162	欧洲代议制政府的历史起源西方经济社会思想名著译丛 	[法]弗朗索瓦	复旦大学	2008	52	100	2
6536	9787309064124	想象的城市--文学-电影和视觉上海 1927-1937 	孙绍谊	复旦大学	2009	38	100	2
6537	9787309066531	新旧之变 “三十年集”系列丛书 	孙郁	复旦大学	2010	34	100	2
6538	9787309066500	现代肾脏生理与临床	林善锬	复旦大学	2009	110	100	2
6539	9787309066456	张爱玲一百句	刘解杰	复旦大学	2009	15	100	2
6540	9787309066449	左岸的巴黎  “三十年集”系列丛书 	余中先	复旦大学	2010	30	100	2
6541	9787309066418	魏晋南北朝文学史研究入门研究生.学术入门手册 	戴燕	复旦大学	2009	18	100	2
6542	9787309066364	大方广圆觉修多罗了义经讲记新加坡广超法师佛学丛书 	广超法师	复旦大学	2009	38	100	2
6543	9787309066289	四圣谛讲经新加坡广超法师佛学丛书 	广超法师	复旦大学	2009	32	100	2
6544	9787309066227	看澜集 “三十年集”系列丛书 	葛兆光	复旦大学	2010	28	100	2
6545	9787309066203	纸上苍凉  “三十年集”系列丛书 	李辉	复旦大学	2010	34	100	2
6546	9787309066180	论衡研究	邵毅平	复旦大学	2009	30	100	2
6547	9787309065992	20世纪外国文学作品选	郑克鲁	复旦大学	2009	76	100	2
6548	9787309065862	百姓医典	姚泰	复旦大学	2010	58	100	2
6549	9787309065824	中国人的心灵-三千年理智与情感	鲍鹏山	复旦大学	2009	38	100	2
6550	9787309065688	禅宗语言研究入门研究生.学术入门手册 	周裕锴	复旦大学	2009	22	100	2
6551	9787309065633	红楼梦精读 汉语言文学原典精读系列.普通高等教育十一五 	陈维昭	复旦大学	2009	28	100	2
6552	9787309065558	诸子百家新读	鲍鹏山	复旦大学	2009	20	100	2
6553	9787309065534	汉魏六朝文选解	汪耀明	复旦大学	2009	30	100	2
6554	9787309065503	传统的终结:清代扬州学派文论研究	李贵生	复旦大学	2009	30	100	2
6555	9787309065398	音韵学入门	张世禄	复旦大学	2009	15	100	2
6556	9787309067606	证严上人思想体系探究丛书 第一辑 	释德凡 亻凡）	复旦大学	2010	75	100	2
6557	9787309067583	品牌拜物教	李光斗	复旦大学	2009	28	100	2
6558	9787309067514	鲍鹏山新说水浒2	鲍鹏山	复旦大学	2009	28	100	2
6559	9787309067477	行为与进化:人类和动植物行为的奥秘	李难	复旦大学	2009	22	100	2
6560	9787309067439	旁观集  “三十年集”系列丛书 	何怀宏	复旦大学	2010	30	100	2
6561	9787309067422	广告创意战略 第九版 	[美].邦尼·L·朱丽安妮	复旦大学	2011	40	100	2
6562	9787309067378	东瀛悲歌：和歌中的菊与刀	早早	复旦大学	2009	28	100	2
6563	9787309067309	河东辑  “三十年集”系列丛书 	止庵	复旦大学	2010	35	100	2
6564	9787309067064	社会简史：现代世界的诞生 博学译丛 	[英].玛丽.伊万丝	复旦大学	2010	22	100	2
6565	9787309067026	哈耶克法律哲学	邓正来	复旦大学	2009	28	100	2
6566	9787309067019	哈耶克社会理论	邓正来	复旦大学	2009	32	100	2
6567	9787309066975	大方广佛华严经入不思议解脱境界普贤行愿品讲记新加坡广超法	广超法师	复旦大学	2009	26	100	2
6568	9787309066807	鲁迅三兄弟	朱正	复旦大学	2010	38	100	2
6569	9787309066586	金刚般若波罗蜜经讲记9新加坡广超法师佛学丛书 	广超法师	复旦大学	2009	30	100	2
6570	9787309066562	青年巴金及其文学视界  巴金研究丛书03 	艾晓明	复旦大学	2009	30	100	2
6571	9787309066555	巴金研究论稿 巴金研究丛书01 	陈思和	复旦大学	2009	38	100	2
6572	9787309066548	巴金论 巴金研究丛书02 	汪应果	复旦大学	2009	34	100	2
6573	9787309068443	我们的国家：疆域与人口	葛剑雄	复旦大学	2010	25	100	2
6574	9787309068436	我们的国家：历史与文化	樊树志	复旦大学	2010	25	100	2
6575	9787309068337	宋子文与外国人士往来函电稿1940-1942 	吴景平	复旦大学	2009	54	100	2
6576	9787309068238	南方想象的诗学：论苏童的当代唯美写作	张学昕	复旦大学	2009	28	100	2
6577	9787309068184	健康自我管理活动指南	傅华	复旦大学	2009	24	100	2
6578	9787309068177	动画大师宫崎骏	杨晓林	复旦大学	2014	38	100	2
6579	9787309068160	健康自我管理手册	傅华	复旦大学	2009	14	100	2
6580	9787309068139	会展概论:第二版	龚平	复旦大学	2009	28	100	2
6581	9787309068023	高中写作教程七十二讲	王白云	复旦大学	2009	33	100	2
6582	9787309068016	逻辑与思维方式	邵强进	复旦大学	2009	28	100	2
6583	9787309067675	中国佛学之精神	洪修平	复旦大学	2009	35	100	2
6584	9787309069495	鲍尔学习法 第三版  大学译丛系列 	[美].罗伯特.S.费尔德曼	复旦大学	2010	38	100	2
6585	9787309069389	江南与中外交流 第三集   复旦史学集刊 	复旦大学历史系	复旦大学	2009	50	100	2
6586	9787309069198	数字逻辑基础 第三版 电子学基础系列 	陈光梦	复旦大学	2012	45	100	2
6587	9787309069129	静思语 第三集 	证严上人	复旦大学	2009	20	100	2
6588	9787309069105	我们的国家：技术与发明	江晓原	复旦大学	2010	25	100	2
6589	9787309069020	历史哲学引论:增订本21世纪大学文科教材.博学.史学系列 	张耕华	复旦大学	2009	28	100	2
6590	9787309068962	史学导论:修订本博学.史学系列 	姜义华	复旦大学	2010	32	100	2
6591	9787309068894	工作分析 第二版  复旦博学.21世纪人力资源管理丛书 	付亚和	复旦大学	2009	42	100	2
6592	9787309068870	静思语 第一、二、三集合典藏版 	证严上人	复旦大学	2009	58	100	2
6593	9787309068849	文艺学导论 第四版  复旦博学.文学系列.精华版 	吴中杰	复旦大学	2014	35	100	2
6594	9787309068771	肝胆肾结石与溶石疗法 第三版 	沈明兴	复旦大学	2009	20	100	2
